id,D_INTERVIEW,B_COUNTRY_ALPHA,Country_label,dependiente,full_prompt
6028,50070985,BGD,Bangladesh,Q238,"Imagine you are a 18-year-old woman, who never had a job, with secondary education, identifying as lower middle class, in Bangladesh. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
8071,68071828,BOL,Bolivia,Q238,"Imagine you are a 40-year-old man, working as a semi-skilled worker, with secondary education, identifying as lower middle class, in Bolivia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
6771,68070528,BOL,Bolivia,Q238,"Imagine you are a 23-year-old man, working as a unskilled worker, with secondary education, identifying as lower middle class, in Bolivia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
7812,68071569,BOL,Bolivia,Q238,"Imagine you are a 22-year-old woman, working as a farm proprietor or manager, with secondary education, identifying as working class, in Bolivia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
8203,68071960,BOL,Bolivia,Q238,"Imagine you are a 24-year-old woman, working as a clerical worker, with secondary education, identifying as lower middle class, in Bolivia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
6716,68070473,BOL,Bolivia,Q238,"Imagine you are a 38-year-old woman, working as a professional or technical worker, with higher education, identifying as lower middle class, in Bolivia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
8470,76070180,BRA,Brazil,Q238,"Imagine you are a 44-year-old man, working as a clerical worker, with secondary education, identifying as working class, in Brazil. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
8778,76070518,BRA,Brazil,Q238,"Imagine you are a 33-year-old woman, working as a skilled worker, with secondary education, identifying as working class, in Brazil. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
9843,76071713,BRA,Brazil,Q238,"Imagine you are a 18-year-old man, working as a unskilled worker, with secondary education, identifying as lower class, in Brazil. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
9230,76071026,BRA,Brazil,Q238,"Imagine you are a 51-year-old man, working as a service worker, with secondary education, identifying as lower class, in Brazil. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
9391,76071199,BRA,Brazil,Q238,"Imagine you are a 26-year-old woman, who never had a job, with secondary education, identifying as working class, in Brazil. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
11594,124072148,CAN,Canada,Q238,"Imagine you are a 39-year-old man, working as a professional or technical worker, with higher education, identifying as upper middle class, in Canada. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
13366,124074869,CAN,Canada,Q238,"Imagine you are a 64-year-old woman, working as a professional or technical worker, with higher education, identifying as upper middle class, in Canada. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
12791,124073692,CAN,Canada,Q238,"Imagine you are a 54-year-old woman, working as a professional or technical worker, with higher education, identifying as lower middle class, in Canada. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
12981,124074245,CAN,Canada,Q238,"Imagine you are a 50-year-old woman, working as a clerical worker, with higher education, identifying as lower middle class, in Canada. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
12777,124073676,CAN,Canada,Q238,"Imagine you are a 32-year-old man, working as a sales worker, with higher education, identifying as lower class, in Canada. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
14963,152070873,CHL,Chile,Q238,"Imagine you are a 36-year-old woman, working as a unskilled worker, with secondary education, identifying as lower class, in Chile. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
14778,152070688,CHL,Chile,Q238,"Imagine you are a 41-year-old man, working as a clerical worker, with higher education, identifying as lower middle class, in Chile. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
15003,152070913,CHL,Chile,Q238,"Imagine you are a 67-year-old man, working as a service worker, with higher education, identifying as upper class, in Chile. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
14847,152070757,CHL,Chile,Q238,"Imagine you are a 68-year-old man, working as a unskilled worker, with low education, identifying as working class, in Chile. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
15031,152070941,CHL,Chile,Q238,"Imagine you are a 47-year-old man, working as a clerical worker, with higher education, identifying as lower middle class, in Chile. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
16348,156071258,CHN,China,Q238,"Imagine you are a 45-year-old woman, who never had a job, with secondary education, identifying as lower middle class, in China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
17560,156072470,CHN,China,Q238,"Imagine you are a 56-year-old man, working as a sales worker, with secondary education, identifying as lower class, in China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
17646,156072556,CHN,China,Q238,"Imagine you are a 50-year-old woman, working as a farm proprietor or manager, with low education, identifying as working class, in China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
17202,156072112,CHN,China,Q238,"Imagine you are a 62-year-old woman, working as a farm proprietor or manager, with low education, identifying as lower class, in China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
17218,156072128,CHN,China,Q238,"Imagine you are a 40-year-old man, working as a service worker, with secondary education, identifying as lower middle class, in China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
18209,170070559,COL,Colombia,Q238,"Imagine you are a 24-year-old woman, working as a professional or technical worker, with higher education, identifying as lower middle class, in Colombia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
19546,170078772,COL,Colombia,Q238,"Imagine you are a 19-year-old man, working as a sales worker, with higher education, identifying as working class, in Colombia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
18992,170075742,COL,Colombia,Q238,"Imagine you are a 44-year-old man, working as a professional or technical worker, with secondary education, identifying as working class, in Colombia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
18403,170071643,COL,Colombia,Q238,"Imagine you are a 73-year-old man, working as a professional or technical worker, with higher education, identifying as lower middle class, in Colombia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
19359,170077318,COL,Colombia,Q238,"Imagine you are a 53-year-old man, working as a professional or technical worker, with higher education, identifying as upper middle class, in Colombia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
20626,196070980,CYP,Cyprus,Q238,"Imagine you are a 30-year-old woman, working as a higher administrative, with postgraduate education, identifying as upper middle class, in Cyprus. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
20508,196070862,CYP,Cyprus,Q238,"Imagine you are a 37-year-old woman, working as a clerical worker, with unspecified education, identifying as unspecified class, in Cyprus. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
20583,196070937,CYP,Cyprus,Q238,"Imagine you are a 19-year-old man, who never had a job, with higher education, identifying as working class, in Cyprus. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
20038,196070392,CYP,Cyprus,Q238,"Imagine you are a 65-year-old man, working as a skilled worker, with low education, identifying as working class, in Cyprus. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
20581,196070935,CYP,Cyprus,Q238,"Imagine you are a 34-year-old woman, working as a higher administrative, with higher education, identifying as working class, in Cyprus. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
21030,203070384,CZE,Czechia,Q238,"Imagine you are a 60-year-old woman, working as a sales worker, with secondary education, identifying as unspecified class, in Czechia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
21792,203071146,CZE,Czechia,Q238,"Imagine you are a 19-year-old man, working as a unspecified occupation, with low education, identifying as lower middle class, in Czechia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
20961,203070315,CZE,Czechia,Q238,"Imagine you are a 34-year-old woman, working as a sales worker, with postgraduate education, identifying as lower middle class, in Czechia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
20905,203070259,CZE,Czechia,Q238,"Imagine you are a 76-year-old woman, working as a skilled worker, with secondary education, identifying as lower middle class, in Czechia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
21140,203070494,CZE,Czechia,Q238,"Imagine you are a 54-year-old man, working as a service worker, with postgraduate education, identifying as upper class, in Czechia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
24453,218071079,ECU,Ecuador,Q238,"Imagine you are a 29-year-old man, working as a professional or technical worker, with higher education, identifying as unspecified class, in Ecuador. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
24265,218070891,ECU,Ecuador,Q238,"Imagine you are a 63-year-old man, working as a unspecified occupation, with secondary education, identifying as working class, in Ecuador. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
24408,218071034,ECU,Ecuador,Q238,"Imagine you are a 40-year-old woman, working as a unspecified occupation, with secondary education, identifying as lower middle class, in Ecuador. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
24039,218070665,ECU,Ecuador,Q238,"Imagine you are a 66-year-old man, working as a unspecified occupation, with low education, identifying as lower class, in Ecuador. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
24503,218071129,ECU,Ecuador,Q238,"Imagine you are a 52-year-old man, working as a farm worker, with low education, identifying as lower class, in Ecuador. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
25286,818070712,EGY,Egypt,Q238,"Imagine you are a 26-year-old woman, who never had a job, with secondary education, identifying as lower middle class, in Egypt. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
25015,818070441,EGY,Egypt,Q238,"Imagine you are a 38-year-old woman, who never had a job, with secondary education, identifying as lower middle class, in Egypt. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
25173,818070599,EGY,Egypt,Q238,"Imagine you are a 46-year-old man, working as a unskilled worker, with low education, identifying as working class, in Egypt. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
24646,818070072,EGY,Egypt,Q238,"Imagine you are a 53-year-old man, working as a semi-skilled worker, with low education, identifying as lower middle class, in Egypt. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
25288,818070714,EGY,Egypt,Q238,"Imagine you are a 26-year-old man, working as a unskilled worker, with higher education, identifying as lower middle class, in Egypt. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
25889,231070115,ETH,Ethiopia,Q238,"Imagine you are a 30-year-old man, working as a higher administrative, with postgraduate education, identifying as working class, in Ethiopia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
26704,231070930,ETH,Ethiopia,Q238,"Imagine you are a 25-year-old man, who never had a job, with secondary education, identifying as lower class, in Ethiopia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
26724,231070950,ETH,Ethiopia,Q238,"Imagine you are a 60-year-old man, working as a farm proprietor or manager, with low education, identifying as working class, in Ethiopia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
26472,231070698,ETH,Ethiopia,Q238,"Imagine you are a 28-year-old woman, who never had a job, with higher education, identifying as lower middle class, in Ethiopia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
26757,231070983,ETH,Ethiopia,Q238,"Imagine you are a 41-year-old woman, working as a service worker, with low education, identifying as upper middle class, in Ethiopia. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
22225,276070379,DEU,Germany,Q238,"Imagine you are a 62-year-old woman, working as a clerical worker, with higher education, identifying as lower middle class, in Germany. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
23212,276071366,DEU,Germany,Q238,"Imagine you are a 18-year-old woman, who never had a job, with secondary education, identifying as lower middle class, in Germany. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
22067,276070221,DEU,Germany,Q238,"Imagine you are a 22-year-old man, who never had a job, with higher education, identifying as lower middle class, in Germany. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
22542,276070696,DEU,Germany,Q238,"Imagine you are a 36-year-old man, working as a service worker, with secondary education, identifying as lower middle class, in Germany. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
23031,276071185,DEU,Germany,Q238,"Imagine you are a 40-year-old man, working as a skilled worker, with higher education, identifying as lower middle class, in Germany. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
30490,300070877,GRC,Greece,Q238,"Imagine you are a 65-year-old man, working as a farm proprietor or manager, with low education, identifying as lower class, in Greece. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
29971,300070358,GRC,Greece,Q238,"Imagine you are a 42-year-old woman, working as a skilled worker, with secondary education, identifying as working class, in Greece. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
30678,300071065,GRC,Greece,Q238,"Imagine you are a 63-year-old woman, working as a service worker, with secondary education, identifying as working class, in Greece. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
30517,300070904,GRC,Greece,Q238,"Imagine you are a 19-year-old man, who never had a job, with secondary education, identifying as upper middle class, in Greece. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
30766,300071153,GRC,Greece,Q238,"Imagine you are a 65-year-old woman, working as a farm proprietor or manager, with low education, identifying as working class, in Greece. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
31408,320070595,GTM,Guatemala,Q238,"Imagine you are a 50-year-old woman, working as a professional or technical worker, with higher education, identifying as upper middle class, in Guatemala. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
31560,320070747,GTM,Guatemala,Q238,"Imagine you are a 31-year-old man, working as a sales worker, with higher education, identifying as lower middle class, in Guatemala. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
32004,320071191,GTM,Guatemala,Q238,"Imagine you are a 51-year-old man, working as a professional or technical worker, with higher education, identifying as lower middle class, in Guatemala. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
31312,320070499,GTM,Guatemala,Q238,"Imagine you are a 44-year-old woman, working as a professional or technical worker, with secondary education, identifying as lower middle class, in Guatemala. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
31412,320070599,GTM,Guatemala,Q238,"Imagine you are a 53-year-old woman, working as a professional or technical worker, with higher education, identifying as lower middle class, in Guatemala. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
33407,344071365,HKG,Hong Kong SAR China,Q238,"Imagine you are a 29-year-old woman, working as a professional or technical worker, with higher education, identifying as upper middle class, in Hong Kong SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
32546,344070504,HKG,Hong Kong SAR China,Q238,"Imagine you are a 81-year-old man, working as a service worker, with low education, identifying as lower middle class, in Hong Kong SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
33068,344071026,HKG,Hong Kong SAR China,Q238,"Imagine you are a 23-year-old man, who never had a job, with higher education, identifying as lower middle class, in Hong Kong SAR China. I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?: Having a democratic political system"
