id,D_INTERVIEW,B_COUNTRY_ALPHA,Country_label,dependiente,full_prompt
2160,51070153,ARM,Armenia,Q199,"Imagine you are a 38-year-old woman, working as a service worker, with secondary education, identifying as lower middle class, in Armenia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
3767,36070536,AUS,Australia,Q199,"Imagine you are a 77-year-old woman, working as a clerical worker, with secondary education, identifying as lower middle class, in Australia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
4213,36070982,AUS,Australia,Q199,"Imagine you are a 50-year-old woman, working as a clerical worker, with higher education, identifying as upper middle class, in Australia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
3521,36070290,AUS,Australia,Q199,"Imagine you are a 28-year-old woman, working as a professional or technical worker, with higher education, identifying as upper middle class, in Australia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
4678,36071447,AUS,Australia,Q199,"Imagine you are a 80-year-old woman, working as a clerical worker, with higher education, identifying as working class, in Australia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
4540,36071309,AUS,Australia,Q199,"Imagine you are a 68-year-old woman, working as a clerical worker, with secondary education, identifying as working class, in Australia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
5729,50070686,BGD,Bangladesh,Q199,"Imagine you are a 38-year-old woman, who never had a job, with secondary education, identifying as lower middle class, in Bangladesh.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
5857,50070814,BGD,Bangladesh,Q199,"Imagine you are a 55-year-old man, working as a skilled worker, with low education, identifying as working class, in Bangladesh.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
5974,50070931,BGD,Bangladesh,Q199,"Imagine you are a 18-year-old man, working as a skilled worker, with secondary education, identifying as lower class, in Bangladesh.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
5921,50070878,BGD,Bangladesh,Q199,"Imagine you are a 20-year-old woman, who never had a job, with higher education, identifying as working class, in Bangladesh.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
5286,50070243,BGD,Bangladesh,Q199,"Imagine you are a 32-year-old woman, who never had a job, with secondary education, identifying as lower middle class, in Bangladesh.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
7873,68071630,BOL,Bolivia,Q199,"Imagine you are a 57-year-old woman, working as a skilled worker, with low education, identifying as lower class, in Bolivia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
7228,68070985,BOL,Bolivia,Q199,"Imagine you are a 58-year-old woman, working as a professional or technical worker, with higher education, identifying as upper middle class, in Bolivia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
8051,68071808,BOL,Bolivia,Q199,"Imagine you are a 31-year-old woman, working as a professional or technical worker, with higher education, identifying as lower middle class, in Bolivia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
6587,68070344,BOL,Bolivia,Q199,"Imagine you are a 50-year-old woman, who never had a job, with secondary education, identifying as upper middle class, in Bolivia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
6438,68070195,BOL,Bolivia,Q199,"Imagine you are a 43-year-old woman, working as a farm worker, with secondary education, identifying as working class, in Bolivia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
8495,76070208,BRA,Brazil,Q199,"Imagine you are a 71-year-old man, working as a unspecified occupation, with low education, identifying as lower class, in Brazil.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
8723,76070457,BRA,Brazil,Q199,"Imagine you are a 51-year-old woman, who never had a job, with secondary education, identifying as lower middle class, in Brazil.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
8937,76070696,BRA,Brazil,Q199,"Imagine you are a 55-year-old man, working as a semi-skilled worker, with low education, identifying as lower class, in Brazil.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
8832,76070576,BRA,Brazil,Q199,"Imagine you are a 71-year-old man, working as a farm worker, with low education, identifying as lower middle class, in Brazil.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
9643,76071485,BRA,Brazil,Q199,"Imagine you are a 48-year-old man, working as a unspecified occupation, with secondary education, identifying as lower class, in Brazil.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
10690,124070713,CAN,Canada,Q199,"Imagine you are a 59-year-old man, working as a sales worker, with higher education, identifying as lower middle class, in Canada.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
11977,124072590,CAN,Canada,Q199,"Imagine you are a 22-year-old woman, working as a skilled worker, with higher education, identifying as upper middle class, in Canada.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
12818,124073731,CAN,Canada,Q199,"Imagine you are a 22-year-old woman, working as a professional or technical worker, with higher education, identifying as working class, in Canada.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
10409,124070406,CAN,Canada,Q199,"Imagine you are a 32-year-old woman, working as a professional or technical worker, with higher education, identifying as upper middle class, in Canada.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
12917,124073970,CAN,Canada,Q199,"Imagine you are a 34-year-old man, working as a professional or technical worker, with higher education, identifying as upper middle class, in Canada.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
14315,152070225,CHL,Chile,Q199,"Imagine you are a 42-year-old woman, working as a unskilled worker, with higher education, identifying as lower middle class, in Chile.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
14479,152070389,CHL,Chile,Q199,"Imagine you are a 36-year-old woman, working as a service worker, with higher education, identifying as working class, in Chile.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
14207,152070117,CHL,Chile,Q199,"Imagine you are a 38-year-old woman, working as a unskilled worker, with secondary education, identifying as working class, in Chile.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
14627,152070537,CHL,Chile,Q199,"Imagine you are a 62-year-old man, working as a professional or technical worker, with postgraduate education, identifying as upper middle class, in Chile.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
14738,152070648,CHL,Chile,Q199,"Imagine you are a 52-year-old man, working as a semi-skilled worker, with secondary education, identifying as working class, in Chile.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
16515,156071425,CHN,China,Q199,"Imagine you are a 35-year-old man, working as a skilled worker, with secondary education, identifying as working class, in China.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
17315,156072225,CHN,China,Q199,"Imagine you are a 40-year-old man, working as a skilled worker, with secondary education, identifying as lower middle class, in China.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
15476,156070386,CHN,China,Q199,"Imagine you are a 61-year-old man, working as a clerical worker, with low education, identifying as working class, in China.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
16255,156071165,CHN,China,Q199,"Imagine you are a 34-year-old woman, working as a sales worker, with secondary education, identifying as lower middle class, in China.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
17162,156072072,CHN,China,Q199,"Imagine you are a 49-year-old woman, working as a unskilled worker, with secondary education, identifying as lower class, in China.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
19467,170078153,COL,Colombia,Q199,"Imagine you are a 22-year-old man, working as a service worker, with higher education, identifying as working class, in Colombia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
18933,170075559,COL,Colombia,Q199,"Imagine you are a 66-year-old man, working as a farm worker, with low education, identifying as lower middle class, in Colombia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
19372,170077363,COL,Colombia,Q199,"Imagine you are a 25-year-old woman, working as a clerical worker, with secondary education, identifying as lower middle class, in Colombia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
19437,170077807,COL,Colombia,Q199,"Imagine you are a 65-year-old man, who never had a job, with low education, identifying as lower class, in Colombia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
18418,170071773,COL,Colombia,Q199,"Imagine you are a 53-year-old woman, working as a service worker, with low education, identifying as lower middle class, in Colombia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
20023,196070377,CYP,Cyprus,Q199,"Imagine you are a 52-year-old woman, who never had a job, with higher education, identifying as working class, in Cyprus.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
20496,196070850,CYP,Cyprus,Q199,"Imagine you are a 31-year-old woman, working as a professional or technical worker, with postgraduate education, identifying as upper middle class, in Cyprus.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
20254,196070608,CYP,Cyprus,Q199,"Imagine you are a 42-year-old man, working as a unspecified occupation, with postgraduate education, identifying as lower middle class, in Cyprus.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
20111,196070465,CYP,Cyprus,Q199,"Imagine you are a 39-year-old man, working as a higher administrative, with postgraduate education, identifying as lower middle class, in Cyprus.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
20004,196070358,CYP,Cyprus,Q199,"Imagine you are a 22-year-old man, who never had a job, with higher education, identifying as working class, in Cyprus.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
21032,203070386,CZE,Czechia,Q199,"Imagine you are a 46-year-old woman, working as a service worker, with higher education, identifying as lower middle class, in Czechia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
21049,203070403,CZE,Czechia,Q199,"Imagine you are a 24-year-old man, working as a unspecified occupation, with higher education, identifying as upper middle class, in Czechia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
21107,203070461,CZE,Czechia,Q199,"Imagine you are a 82-year-old woman, working as a unskilled worker, with secondary education, identifying as lower middle class, in Czechia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
20787,203070141,CZE,Czechia,Q199,"Imagine you are a 32-year-old man, working as a skilled worker, with secondary education, identifying as lower middle class, in Czechia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
20677,203070031,CZE,Czechia,Q199,"Imagine you are a 72-year-old man, working as a farm worker, with secondary education, identifying as lower class, in Czechia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
23635,218070261,ECU,Ecuador,Q199,"Imagine you are a 28-year-old woman, working as a clerical worker, with higher education, identifying as lower middle class, in Ecuador.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
23915,218070541,ECU,Ecuador,Q199,"Imagine you are a 31-year-old man, working as a semi-skilled worker, with secondary education, identifying as upper middle class, in Ecuador.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
23700,218070326,ECU,Ecuador,Q199,"Imagine you are a 44-year-old man, working as a unskilled worker, with low education, identifying as working class, in Ecuador.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
24472,218071098,ECU,Ecuador,Q199,"Imagine you are a 62-year-old woman, who never had a job, with low education, identifying as lower class, in Ecuador.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
23656,218070282,ECU,Ecuador,Q199,"Imagine you are a 48-year-old woman, working as a unskilled worker, with low education, identifying as unspecified class, in Ecuador.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
24952,818070378,EGY,Egypt,Q199,"Imagine you are a 19-year-old man, who never had a job, with secondary education, identifying as lower middle class, in Egypt.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
25123,818070549,EGY,Egypt,Q199,"Imagine you are a 53-year-old man, working as a sales worker, with higher education, identifying as upper middle class, in Egypt.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
24622,818070048,EGY,Egypt,Q199,"Imagine you are a 33-year-old man, working as a unskilled worker, with secondary education, identifying as lower middle class, in Egypt.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
25038,818070464,EGY,Egypt,Q199,"Imagine you are a 27-year-old woman, who never had a job, with low education, identifying as lower class, in Egypt.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
24967,818070393,EGY,Egypt,Q199,"Imagine you are a 49-year-old man, working as a professional or technical worker, with higher education, identifying as working class, in Egypt.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
25823,231070049,ETH,Ethiopia,Q199,"Imagine you are a 22-year-old man, working as a farm worker, with low education, identifying as lower class, in Ethiopia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
25967,231070193,ETH,Ethiopia,Q199,"Imagine you are a 50-year-old man, working as a farm proprietor or manager, with unspecified education, identifying as lower middle class, in Ethiopia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
26483,231070709,ETH,Ethiopia,Q199,"Imagine you are a 48-year-old man, working as a farm proprietor or manager, with low education, identifying as working class, in Ethiopia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
26233,231070459,ETH,Ethiopia,Q199,"Imagine you are a 45-year-old man, working as a farm proprietor or manager, with secondary education, identifying as upper middle class, in Ethiopia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
26077,231070303,ETH,Ethiopia,Q199,"Imagine you are a 23-year-old man, who never had a job, with higher education, identifying as lower middle class, in Ethiopia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
22008,276070162,DEU,Germany,Q199,"Imagine you are a 28-year-old man, working as a professional or technical worker, with higher education, identifying as upper middle class, in Germany.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
23192,276071346,DEU,Germany,Q199,"Imagine you are a 18-year-old woman, who never had a job, with secondary education, identifying as upper middle class, in Germany.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
22422,276070576,DEU,Germany,Q199,"Imagine you are a 85-year-old woman, working as a clerical worker, with secondary education, identifying as lower middle class, in Germany.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
22014,276070168,DEU,Germany,Q199,"Imagine you are a 76-year-old woman, working as a service worker, with secondary education, identifying as lower middle class, in Germany.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
23312,276071466,DEU,Germany,Q199,"Imagine you are a 20-year-old woman, working as a service worker, with secondary education, identifying as upper middle class, in Germany.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
30312,300070699,GRC,Greece,Q199,"Imagine you are a 31-year-old man, working as a sales worker, with secondary education, identifying as upper middle class, in Greece.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
30808,300071195,GRC,Greece,Q199,"Imagine you are a 59-year-old man, working as a higher administrative, with higher education, identifying as upper middle class, in Greece.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
30660,300071047,GRC,Greece,Q199,"Imagine you are a 45-year-old woman, working as a sales worker, with secondary education, identifying as lower middle class, in Greece.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
29831,300070218,GRC,Greece,Q199,"Imagine you are a 58-year-old man, working as a skilled worker, with higher education, identifying as lower middle class, in Greece.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
30261,300070648,GRC,Greece,Q199,"Imagine you are a 32-year-old man, working as a clerical worker, with secondary education, identifying as lower middle class, in Greece.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
31390,320070577,GTM,Guatemala,Q199,"Imagine you are a 72-year-old woman, working as a unskilled worker, with low education, identifying as lower middle class, in Guatemala.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
31270,320070457,GTM,Guatemala,Q199,"Imagine you are a 48-year-old woman, working as a professional or technical worker, with secondary education, identifying as lower middle class, in Guatemala.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
31828,320071015,GTM,Guatemala,Q199,"Imagine you are a 19-year-old man, working as a higher administrative, with higher education, identifying as lower class, in Guatemala.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
31857,320071044,GTM,Guatemala,Q199,"Imagine you are a 19-year-old man, working as a professional or technical worker, with higher education, identifying as lower middle class, in Guatemala.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
30937,320070124,GTM,Guatemala,Q199,"Imagine you are a 30-year-old woman, working as a service worker, with low education, identifying as lower middle class, in Guatemala.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
32670,344070628,HKG,Hong Kong SAR China,Q199,"Imagine you are a 73-year-old woman, working as a semi-skilled worker, with low education, identifying as working class, in Hong Kong SAR China.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
33112,344071070,HKG,Hong Kong SAR China,Q199,"Imagine you are a 36-year-old woman, working as a clerical worker, with postgraduate education, identifying as upper middle class, in Hong Kong SAR China.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
33676,344071634,HKG,Hong Kong SAR China,Q199,"Imagine you are a 61-year-old man, working as a higher administrative, with higher education, identifying as lower middle class, in Hong Kong SAR China.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
32878,344070836,HKG,Hong Kong SAR China,Q199,"Imagine you are a 52-year-old man, working as a unskilled worker, with secondary education, identifying as lower middle class, in Hong Kong SAR China.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
33573,344071531,HKG,Hong Kong SAR China,Q199,"Imagine you are a 62-year-old man, working as a skilled worker, with secondary education, identifying as working class, in Hong Kong SAR China.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
38633,356071316,IND,India,Q199,"Imagine you are a 45-year-old woman, who never had a job, with low education, identifying as lower middle class, in India.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
37704,356070387,IND,India,Q199,"Imagine you are a 16-year-old woman, working as a semi-skilled worker, with secondary education, identifying as lower middle class, in India.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
38604,356071287,IND,India,Q199,"Imagine you are a 20-year-old woman, who never had a job, with secondary education, identifying as lower middle class, in India.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
38409,356071092,IND,India,Q199,"Imagine you are a 30-year-old woman, working as a professional or technical worker, with postgraduate education, identifying as upper middle class, in India.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
38461,356071144,IND,India,Q199,"Imagine you are a 31-year-old woman, who never had a job, with secondary education, identifying as lower middle class, in India.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
34895,360070778,IDN,Indonesia,Q199,"Imagine you are a 32-year-old woman, working as a unspecified occupation, with secondary education, identifying as lower class, in Indonesia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
35205,360071088,IDN,Indonesia,Q199,"Imagine you are a 32-year-old man, working as a professional or technical worker, with higher education, identifying as lower middle class, in Indonesia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
35469,360071352,IDN,Indonesia,Q199,"Imagine you are a 34-year-old woman, working as a skilled worker, with low education, identifying as upper middle class, in Indonesia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
36337,360072220,IDN,Indonesia,Q199,"Imagine you are a 57-year-old man, working as a farm worker, with low education, identifying as working class, in Indonesia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
35439,360071322,IDN,Indonesia,Q199,"Imagine you are a 21-year-old woman, who never had a job, with secondary education, identifying as upper middle class, in Indonesia.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
39057,364071054,IRN,Iran,Q199,"Imagine you are a 45-year-old man, working as a professional or technical worker, with higher education, identifying as upper middle class, in Iran.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
39978,364072202,IRN,Iran,Q199,"Imagine you are a 19-year-old man, working as a unskilled worker, with higher education, identifying as working class, in Iran.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
39491,364071601,IRN,Iran,Q199,"Imagine you are a 65-year-old man, working as a semi-skilled worker, with higher education, identifying as lower middle class, in Iran.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
40281,364072575,IRN,Iran,Q199,"Imagine you are a 21-year-old woman, working as a semi-skilled worker, with higher education, identifying as lower middle class, in Iran.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
39114,364071124,IRN,Iran,Q199,"Imagine you are a 38-year-old woman, working as a professional or technical worker, with higher education, identifying as lower middle class, in Iran.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
40714,368070206,IRQ,Iraq,Q199,"Imagine you are a 28-year-old man, working as a sales worker, with higher education, identifying as upper class, in Iraq.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
40707,368070199,IRQ,Iraq,Q199,"Imagine you are a 34-year-old woman, who never had a job, with higher education, identifying as lower middle class, in Iraq.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
40967,368070459,IRQ,Iraq,Q199,"Imagine you are a 60-year-old woman, working as a farm proprietor or manager, with secondary education, identifying as working class, in Iraq.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
41587,368071079,IRQ,Iraq,Q199,"Imagine you are a 29-year-old man, working as a clerical worker, with higher education, identifying as upper class, in Iraq.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
41261,368070753,IRQ,Iraq,Q199,"Imagine you are a 23-year-old man, who never had a job, with secondary education, identifying as working class, in Iraq.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
44172,392071261,JPN,Japan,Q199,"Imagine you are a 22-year-old man, working as a professional or technical worker, with higher education, identifying as working class, in Japan.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
43904,392070993,JPN,Japan,Q199,"Imagine you are a 62-year-old woman, working as a clerical worker, with higher education, identifying as upper middle class, in Japan.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
43169,392070258,JPN,Japan,Q199,"Imagine you are a 43-year-old man, working as a professional or technical worker, with secondary education, identifying as upper middle class, in Japan.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
43804,392070893,JPN,Japan,Q199,"Imagine you are a 33-year-old man, working as a professional or technical worker, with secondary education, identifying as lower middle class, in Japan.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
43677,392070766,JPN,Japan,Q199,"Imagine you are a 75-year-old man, working as a clerical worker, with unspecified education, identifying as unspecified class, in Japan.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
42658,400070950,JOR,Jordan,Q199,"Imagine you are a 22-year-old man, working as a skilled worker, with secondary education, identifying as lower class, in Jordan.  How interested would you say you are in politics? Are you: Very interested, Somewhat interested, Not very interested, Not at all interested "
