id,D_INTERVIEW,B_COUNTRY_ALPHA,Country_label,dependiente,full_prompt
5239,50070196,BGD,Bangladesh,Q240,"Imagine you are a 27-year-old woman, who never had a job, with low education, identifying as working class, in Bangladesh. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
5723,50070680,BGD,Bangladesh,Q240,"Imagine you are a 29-year-old man, working as a farm worker, with low education, identifying as working class, in Bangladesh. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
7074,68070831,BOL,Bolivia,Q240,"Imagine you are a 38-year-old man, working as a sales worker, with higher education, identifying as working class, in Bolivia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
7321,68071078,BOL,Bolivia,Q240,"Imagine you are a 26-year-old woman, working as a sales worker, with secondary education, identifying as lower middle class, in Bolivia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
7162,68070919,BOL,Bolivia,Q240,"Imagine you are a 18-year-old man, who never had a job, with secondary education, identifying as lower middle class, in Bolivia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
7805,68071562,BOL,Bolivia,Q240,"Imagine you are a 26-year-old man, working as a service worker, with higher education, identifying as lower middle class, in Bolivia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
7556,68071313,BOL,Bolivia,Q240,"Imagine you are a 47-year-old woman, working as a skilled worker, with secondary education, identifying as lower class, in Bolivia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
9188,76070979,BRA,Brazil,Q240,"Imagine you are a 21-year-old man, working as a clerical worker, with higher education, identifying as lower middle class, in Brazil. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
8956,76070717,BRA,Brazil,Q240,"Imagine you are a 17-year-old man, working as a service worker, with secondary education, identifying as working class, in Brazil. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
8657,76070387,BRA,Brazil,Q240,"Imagine you are a 70-year-old woman, working as a sales worker, with secondary education, identifying as working class, in Brazil. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
9463,76071283,BRA,Brazil,Q240,"Imagine you are a 63-year-old man, working as a skilled worker, with low education, identifying as working class, in Brazil. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
8528,76070244,BRA,Brazil,Q240,"Imagine you are a 25-year-old woman, working as a semi-skilled worker, with secondary education, identifying as working class, in Brazil. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
12358,124073042,CAN,Canada,Q240,"Imagine you are a 64-year-old man, working as a professional or technical worker, with postgraduate education, identifying as upper middle class, in Canada. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
11769,124072343,CAN,Canada,Q240,"Imagine you are a 65-year-old woman, working as a clerical worker, with higher education, identifying as lower class, in Canada. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
12698,124073570,CAN,Canada,Q240,"Imagine you are a 84-year-old man, working as a professional or technical worker, with postgraduate education, identifying as lower middle class, in Canada. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
13660,124075229,CAN,Canada,Q240,"Imagine you are a 38-year-old woman, working as a clerical worker, with higher education, identifying as lower middle class, in Canada. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
12450,124073158,CAN,Canada,Q240,"Imagine you are a 26-year-old man, working as a clerical worker, with postgraduate education, identifying as upper middle class, in Canada. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
14921,152070831,CHL,Chile,Q240,"Imagine you are a 38-year-old man, working as a unskilled worker, with higher education, identifying as lower middle class, in Chile. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
14801,152070711,CHL,Chile,Q240,"Imagine you are a 37-year-old man, working as a professional or technical worker, with postgraduate education, identifying as lower middle class, in Chile. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
14558,152070468,CHL,Chile,Q240,"Imagine you are a 38-year-old man, working as a clerical worker, with postgraduate education, identifying as lower middle class, in Chile. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
14300,152070210,CHL,Chile,Q240,"Imagine you are a 71-year-old man, working as a skilled worker, with secondary education, identifying as working class, in Chile. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
14439,152070349,CHL,Chile,Q240,"Imagine you are a 45-year-old woman, working as a clerical worker, with postgraduate education, identifying as lower middle class, in Chile. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
16437,156071347,CHN,China,Q240,"Imagine you are a 46-year-old woman, who never had a job, with low education, identifying as lower class, in China. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
17617,156072527,CHN,China,Q240,"Imagine you are a 48-year-old woman, working as a semi-skilled worker, with secondary education, identifying as lower middle class, in China. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
15881,156070791,CHN,China,Q240,"Imagine you are a 48-year-old man, working as a clerical worker, with secondary education, identifying as lower middle class, in China. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
17077,156071987,CHN,China,Q240,"Imagine you are a 29-year-old man, working as a farm proprietor or manager, with secondary education, identifying as lower middle class, in China. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
15995,156070905,CHN,China,Q240,"Imagine you are a 50-year-old woman, working as a sales worker, with secondary education, identifying as working class, in China. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
19072,170076015,COL,Colombia,Q240,"Imagine you are a 19-year-old man, who never had a job, with secondary education, identifying as lower middle class, in Colombia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
19325,170077219,COL,Colombia,Q240,"Imagine you are a 58-year-old woman, working as a sales worker, with low education, identifying as working class, in Colombia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
18500,170072642,COL,Colombia,Q240,"Imagine you are a 77-year-old woman, working as a service worker, with secondary education, identifying as lower middle class, in Colombia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
18449,170072173,COL,Colombia,Q240,"Imagine you are a 48-year-old man, who never had a job, with low education, identifying as upper middle class, in Colombia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
18241,170070751,COL,Colombia,Q240,"Imagine you are a 39-year-old man, working as a professional or technical worker, with higher education, identifying as working class, in Colombia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
19889,196070243,CYP,Cyprus,Q240,"Imagine you are a 60-year-old woman, working as a sales worker, with secondary education, identifying as lower middle class, in Cyprus. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
19752,196070106,CYP,Cyprus,Q240,"Imagine you are a 60-year-old woman, working as a clerical worker, with secondary education, identifying as lower middle class, in Cyprus. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
20533,196070887,CYP,Cyprus,Q240,"Imagine you are a 31-year-old woman, working as a semi-skilled worker, with higher education, identifying as working class, in Cyprus. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
19657,196070011,CYP,Cyprus,Q240,"Imagine you are a 61-year-old man, working as a skilled worker, with low education, identifying as lower middle class, in Cyprus. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
20271,196070625,CYP,Cyprus,Q240,"Imagine you are a 54-year-old man, working as a unspecified occupation, with higher education, identifying as lower middle class, in Cyprus. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
20816,203070170,CZE,Czechia,Q240,"Imagine you are a 76-year-old woman, working as a clerical worker, with secondary education, identifying as lower class, in Czechia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
21048,203070402,CZE,Czechia,Q240,"Imagine you are a 30-year-old woman, working as a unskilled worker, with secondary education, identifying as lower middle class, in Czechia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
20754,203070108,CZE,Czechia,Q240,"Imagine you are a 48-year-old woman, working as a sales worker, with secondary education, identifying as working class, in Czechia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
20654,203070008,CZE,Czechia,Q240,"Imagine you are a 32-year-old woman, working as a sales worker, with secondary education, identifying as lower middle class, in Czechia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
21272,203070626,CZE,Czechia,Q240,"Imagine you are a 19-year-old man, working as a unspecified occupation, with higher education, identifying as working class, in Czechia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
24053,218070679,ECU,Ecuador,Q240,"Imagine you are a 65-year-old man, working as a unspecified occupation, with secondary education, identifying as lower middle class, in Ecuador. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
23411,218070037,ECU,Ecuador,Q240,"Imagine you are a 49-year-old man, working as a professional or technical worker, with higher education, identifying as upper middle class, in Ecuador. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
24060,218070686,ECU,Ecuador,Q240,"Imagine you are a 37-year-old man, working as a farm worker, with secondary education, identifying as lower middle class, in Ecuador. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
23940,218070566,ECU,Ecuador,Q240,"Imagine you are a 36-year-old woman, working as a sales worker, with low education, identifying as working class, in Ecuador. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
23393,218070019,ECU,Ecuador,Q240,"Imagine you are a 40-year-old woman, working as a unspecified occupation, with secondary education, identifying as lower middle class, in Ecuador. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
25330,818070756,EGY,Egypt,Q240,"Imagine you are a 43-year-old woman, working as a sales worker, with low education, identifying as working class, in Egypt. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
24580,818070006,EGY,Egypt,Q240,"Imagine you are a 45-year-old man, working as a sales worker, with low education, identifying as lower middle class, in Egypt. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
25726,818071152,EGY,Egypt,Q240,"Imagine you are a 50-year-old woman, who never had a job, with secondary education, identifying as working class, in Egypt. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
25453,818070879,EGY,Egypt,Q240,"Imagine you are a 38-year-old man, working as a clerical worker, with secondary education, identifying as lower middle class, in Egypt. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
25242,818070668,EGY,Egypt,Q240,"Imagine you are a 47-year-old woman, working as a skilled worker, with low education, identifying as working class, in Egypt. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
26025,231070251,ETH,Ethiopia,Q240,"Imagine you are a 32-year-old man, working as a farm worker, with low education, identifying as lower middle class, in Ethiopia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
26334,231070560,ETH,Ethiopia,Q240,"Imagine you are a 23-year-old woman, working as a sales worker, with secondary education, identifying as lower middle class, in Ethiopia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
26417,231070643,ETH,Ethiopia,Q240,"Imagine you are a 30-year-old woman, working as a farm worker, with low education, identifying as lower middle class, in Ethiopia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
26319,231070545,ETH,Ethiopia,Q240,"Imagine you are a 41-year-old man, working as a farm proprietor or manager, with low education, identifying as upper middle class, in Ethiopia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
26764,231070990,ETH,Ethiopia,Q240,"Imagine you are a 30-year-old woman, working as a sales worker, with secondary education, identifying as upper middle class, in Ethiopia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
22772,276070926,DEU,Germany,Q240,"Imagine you are a 31-year-old man, working as a professional or technical worker, with postgraduate education, identifying as lower middle class, in Germany. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
22253,276070407,DEU,Germany,Q240,"Imagine you are a 40-year-old man, working as a unskilled worker, with secondary education, identifying as lower class, in Germany. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
22075,276070229,DEU,Germany,Q240,"Imagine you are a 78-year-old woman, working as a unskilled worker, with secondary education, identifying as upper middle class, in Germany. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
23094,276071248,DEU,Germany,Q240,"Imagine you are a 55-year-old woman, working as a semi-skilled worker, with secondary education, identifying as lower middle class, in Germany. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
22631,276070785,DEU,Germany,Q240,"Imagine you are a 56-year-old woman, working as a service worker, with secondary education, identifying as upper middle class, in Germany. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
29654,300070041,GRC,Greece,Q240,"Imagine you are a 39-year-old man, working as a service worker, with higher education, identifying as lower middle class, in Greece. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
29814,300070201,GRC,Greece,Q240,"Imagine you are a 40-year-old man, working as a service worker, with secondary education, identifying as unspecified class, in Greece. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
29665,300070052,GRC,Greece,Q240,"Imagine you are a 40-year-old man, working as a professional or technical worker, with postgraduate education, identifying as lower middle class, in Greece. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
29680,300070067,GRC,Greece,Q240,"Imagine you are a 43-year-old man, working as a skilled worker, with secondary education, identifying as lower class, in Greece. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
30293,300070680,GRC,Greece,Q240,"Imagine you are a 35-year-old man, working as a sales worker, with secondary education, identifying as working class, in Greece. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
31689,320070876,GTM,Guatemala,Q240,"Imagine you are a 27-year-old man, working as a sales worker, with higher education, identifying as lower middle class, in Guatemala. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
31709,320070896,GTM,Guatemala,Q240,"Imagine you are a 22-year-old man, working as a professional or technical worker, with higher education, identifying as lower class, in Guatemala. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
31810,320070997,GTM,Guatemala,Q240,"Imagine you are a 18-year-old man, who never had a job, with higher education, identifying as upper middle class, in Guatemala. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
31083,320070270,GTM,Guatemala,Q240,"Imagine you are a 26-year-old woman, working as a professional or technical worker, with postgraduate education, identifying as upper class, in Guatemala. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
30950,320070137,GTM,Guatemala,Q240,"Imagine you are a 31-year-old woman, working as a sales worker, with secondary education, identifying as lower class, in Guatemala. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
32377,344070335,HKG,Hong Kong SAR China,Q240,"Imagine you are a 42-year-old woman, working as a service worker, with secondary education, identifying as lower middle class, in Hong Kong SAR China. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
32660,344070618,HKG,Hong Kong SAR China,Q240,"Imagine you are a 25-year-old man, who never had a job, with postgraduate education, identifying as upper middle class, in Hong Kong SAR China. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
32249,344070207,HKG,Hong Kong SAR China,Q240,"Imagine you are a 39-year-old man, working as a service worker, with secondary education, identifying as lower middle class, in Hong Kong SAR China. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
32478,344070436,HKG,Hong Kong SAR China,Q240,"Imagine you are a 52-year-old woman, working as a sales worker, with low education, identifying as lower middle class, in Hong Kong SAR China. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
32643,344070601,HKG,Hong Kong SAR China,Q240,"Imagine you are a 47-year-old woman, working as a service worker, with secondary education, identifying as lower class, in Hong Kong SAR China. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
38002,356070685,IND,India,Q240,"Imagine you are a 17-year-old woman, working as a unspecified occupation, with higher education, identifying as working class, in India. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
37597,356070280,IND,India,Q240,"Imagine you are a 32-year-old man, who never had a job, with secondary education, identifying as lower class, in India. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
38853,356071536,IND,India,Q240,"Imagine you are a 50-year-old woman, working as a semi-skilled worker, with secondary education, identifying as lower middle class, in India. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
38120,356070803,IND,India,Q240,"Imagine you are a 17-year-old woman, working as a unspecified occupation, with secondary education, identifying as upper middle class, in India. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
37559,356070242,IND,India,Q240,"Imagine you are a 20-year-old man, working as a unspecified occupation, with secondary education, identifying as working class, in India. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
36277,360072160,IDN,Indonesia,Q240,"Imagine you are a 32-year-old woman, who never had a job, with low education, identifying as unspecified class, in Indonesia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
34573,360070456,IDN,Indonesia,Q240,"Imagine you are a 29-year-old woman, working as a unspecified occupation, with secondary education, identifying as lower middle class, in Indonesia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
37282,360073165,IDN,Indonesia,Q240,"Imagine you are a 57-year-old man, working as a farm worker, with low education, identifying as lower class, in Indonesia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
34906,360070789,IDN,Indonesia,Q240,"Imagine you are a 58-year-old man, working as a skilled worker, with secondary education, identifying as lower middle class, in Indonesia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
36796,360072679,IDN,Indonesia,Q240,"Imagine you are a 31-year-old woman, working as a unspecified occupation, with low education, identifying as lower class, in Indonesia. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
39267,364071317,IRN,Iran,Q240,"Imagine you are a 48-year-old woman, who never had a job, with higher education, identifying as lower middle class, in Iran. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
39644,364071777,IRN,Iran,Q240,"Imagine you are a 18-year-old woman, who never had a job, with secondary education, identifying as lower middle class, in Iran. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
39271,364071321,IRN,Iran,Q240,"Imagine you are a 18-year-old woman, who never had a job, with secondary education, identifying as lower middle class, in Iran. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
39608,364071736,IRN,Iran,Q240,"Imagine you are a 48-year-old woman, working as a unskilled worker, with low education, identifying as lower middle class, in Iran. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
39937,364072152,IRN,Iran,Q240,"Imagine you are a 36-year-old woman, who never had a job, with higher education, identifying as lower class, in Iran. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
41221,368070713,IRQ,Iraq,Q240,"Imagine you are a 43-year-old man, working as a sales worker, with secondary education, identifying as upper class, in Iraq. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
40863,368070355,IRQ,Iraq,Q240,"Imagine you are a 22-year-old woman, working as a unspecified occupation, with secondary education, identifying as upper class, in Iraq. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
40978,368070470,IRQ,Iraq,Q240,"Imagine you are a 62-year-old woman, working as a farm proprietor or manager, with secondary education, identifying as working class, in Iraq. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
40847,368070339,IRQ,Iraq,Q240,"Imagine you are a 27-year-old woman, who never had a job, with low education, identifying as lower middle class, in Iraq. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
40708,368070200,IRQ,Iraq,Q240,"Imagine you are a 22-year-old woman, who never had a job, with secondary education, identifying as working class, in Iraq. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
43619,392070708,JPN,Japan,Q240,"Imagine you are a 72-year-old woman, who never had a job, with higher education, identifying as lower middle class, in Japan. In political matters, people talk of the left and the right. How would you place your views on this scale, generally speaking? 1 (Left) to 10 (Right)"
